2018-02-05 19:57:35,167 DEBUG    [63639] (deoplete.child) main_loop: begin
2018-02-05 19:57:35,167 DEBUG    [63603] (deoplete.child) Loaded Source: clang2 (/Users/mhartington/.config/nvim/.cache/init.vim/.dein/rplugin/python3/deoplete/sources/deoplete_clang2.py)
2018-02-05 19:57:35,167 DEBUG    [63639] (deoplete.child) main_loop: add_filter
2018-02-05 19:57:35,167 DEBUG    [63638] (deoplete.child) Loaded Filter: converter_auto_delimiter (/Users/mhartington/.config/nvim/.cache/init.vim/.dein/rplugin/python3/deoplete/filter/converter_auto_delimiter.py)
2018-02-05 19:57:35,168 DEBUG    [63638] (deoplete.child) main_loop: begin
2018-02-05 19:57:35,168 DEBUG    [63638] (deoplete.child) main_loop: add_filter
2018-02-05 19:57:35,168 DEBUG    [63639] (deoplete.child) Loaded Filter: converter_remove_paren (/Users/mhartington/.config/nvim/.cache/init.vim/.dein/rplugin/python3/deoplete/filter/converter_remove_paren.py)
2018-02-05 19:57:35,169 DEBUG    [63639] (deoplete.child) main_loop: begin
2018-02-05 19:57:35,169 DEBUG    [63639] (deoplete.child) main_loop: add_filter
2018-02-05 19:57:35,169 DEBUG    [63639] (deoplete.child) Loaded Filter: matcher_head (/Users/mhartington/.config/nvim/.cache/init.vim/.dein/rplugin/python3/deoplete/filter/matcher_head.py)
2018-02-05 19:57:35,170 DEBUG    [63639] (deoplete.child) main_loop: begin
2018-02-05 19:57:35,170 DEBUG    [63639] (deoplete.child) main_loop: add_filter
2018-02-05 19:57:35,170 DEBUG    [63639] (deoplete.child) Loaded Filter: converter_auto_paren (/Users/mhartington/.config/nvim/.cache/init.vim/.dein/rplugin/python3/deoplete/filter/converter_auto_paren.py)
2018-02-05 19:57:35,171 DEBUG    [63639] (deoplete.child) main_loop: begin
2018-02-05 19:57:35,171 DEBUG    [63639] (deoplete.child) main_loop: add_filter
2018-02-05 19:57:35,171 DEBUG    [63639] (deoplete.child) Loaded Filter: matcher_cpsm (/Users/mhartington/.config/nvim/.cache/init.vim/.dein/rplugin/python3/deoplete/filter/matcher_cpsm.py)
2018-02-05 19:57:35,172 DEBUG    [63639] (deoplete.child) main_loop: begin
2018-02-05 19:57:35,172 DEBUG    [63639] (deoplete.child) main_loop: add_filter
2018-02-05 19:57:35,173 DEBUG    [63639] (deoplete.child) Loaded Filter: matcher_fuzzy (/Users/mhartington/.config/nvim/.cache/init.vim/.dein/rplugin/python3/deoplete/filter/matcher_fuzzy.py)
2018-02-05 19:57:35,173 DEBUG    [63638] (deoplete.child) Loaded Filter: converter_remove_paren (/Users/mhartington/.config/nvim/.cache/init.vim/.dein/rplugin/python3/deoplete/filter/converter_remove_paren.py)
2018-02-05 19:57:35,173 DEBUG    [63639] (deoplete.child) main_loop: begin
2018-02-05 19:57:35,173 DEBUG    [63639] (deoplete.child) main_loop: add_filter
2018-02-05 19:57:35,173 DEBUG    [63638] (deoplete.child) main_loop: begin
2018-02-05 19:57:35,174 DEBUG    [63638] (deoplete.child) main_loop: add_filter
2018-02-05 19:57:35,174 DEBUG    [63638] (deoplete.child) Loaded Filter: matcher_head (/Users/mhartington/.config/nvim/.cache/init.vim/.dein/rplugin/python3/deoplete/filter/matcher_head.py)
2018-02-05 19:57:35,175 DEBUG    [63637] (deoplete.child) main_loop: begin
2018-02-05 19:57:35,175 DEBUG    [63638] (deoplete.child) main_loop: begin
2018-02-05 19:57:35,175 DEBUG    [63639] (deoplete.child) Loaded Filter: converter_remove_overlap (/Users/mhartington/.config/nvim/.cache/init.vim/.dein/rplugin/python3/deoplete/filter/converter_remove_overlap.py)
2018-02-05 19:57:35,175 DEBUG    [63638] (deoplete.child) main_loop: add_filter
2018-02-05 19:57:35,175 DEBUG    [63637] (deoplete.child) main_loop: set_source_attributes
2018-02-05 19:57:35,175 DEBUG    [63638] (deoplete.child) Loaded Filter: converter_auto_paren (/Users/mhartington/.config/nvim/.cache/init.vim/.dein/rplugin/python3/deoplete/filter/converter_auto_paren.py)
2018-02-05 19:57:35,176 DEBUG    [63637] (deoplete.child) main_loop: begin
2018-02-05 19:57:35,176 DEBUG    [63637] (deoplete.child) main_loop: set_custom
2018-02-05 19:57:35,176 DEBUG    [63638] (deoplete.child) main_loop: begin
2018-02-05 19:57:35,176 DEBUG    [63638] (deoplete.child) main_loop: add_filter
2018-02-05 19:57:35,176 DEBUG    [63639] (deoplete.child) main_loop: begin
2018-02-05 19:57:35,176 DEBUG    [63637] (deoplete.child) main_loop: begin
2018-02-05 19:57:35,176 DEBUG    [63603] (deoplete.child) main_loop: begin
2018-02-05 19:57:35,177 DEBUG    [63637] (deoplete.child) main_loop: add_filter
2018-02-05 19:57:35,177 DEBUG    [63639] (deoplete.child) main_loop: add_filter
2018-02-05 19:57:35,177 DEBUG    [63603] (deoplete.child) main_loop: set_source_attributes
2018-02-05 19:57:35,177 DEBUG    [63638] (deoplete.child) Loaded Filter: matcher_cpsm (/Users/mhartington/.config/nvim/.cache/init.vim/.dein/rplugin/python3/deoplete/filter/matcher_cpsm.py)
2018-02-05 19:57:35,177 DEBUG    [63637] (deoplete.child) main_loop: begin
2018-02-05 19:57:35,177 DEBUG    [63603] (deoplete.child) main_loop: begin
2018-02-05 19:57:35,177 DEBUG    [63638] (deoplete.child) main_loop: begin
2018-02-05 19:57:35,177 DEBUG    [63639] (deoplete.child) Loaded Filter: converter_truncate_menu (/Users/mhartington/.config/nvim/.cache/init.vim/.dein/rplugin/python3/deoplete/filter/converter_truncate_menu.py)
2018-02-05 19:57:35,178 DEBUG    [63637] (deoplete.child) main_loop: add_filter
2018-02-05 19:57:35,178 DEBUG    [63603] (deoplete.child) main_loop: set_custom
